geoid,name,longitude,latitude,pop_with_access
4272872,"Springboro, PA",-80.3717235,41.8005943,477
4272920,"Spring City, PA",-75.5464712,40.1768985,3468
4272960,"Springdale, PA",-79.7810088,40.5407893,3439
4272988,"Spring Drive Mobile Home Park, PA",-78.3300332,40.307027000000005,132
4273192,"Spring Grove, PA",-76.8640103,39.88085170000001,2239
4273224,"Spring Hill, PA",-78.6691692,40.3703857,598
4273264,"Spring House, PA",-75.2195147,40.1771539,4008
4273312,"Spring Mount, PA",-75.46912990000001,40.2743713,2354
4273456,"Sproul, PA",-78.4582236,40.2723018,74
4273528,"Spry, PA",-76.68634940000001,39.9125131,4894
4273704,"Starbrick, PA",-79.2128402,41.8414446,337
4273720,"Star Junction, PA",-79.7656285,40.0610089,462
4273784,"Starrucca, PA",-75.4498422,41.890893299999995,178
4273808,"State College, PA",-77.8568176,40.7909941,35547
4273848,"State Line, PA",-77.72468959999999,39.732929799999994,2707
4273888,"Steelton, PA",-76.8254005,40.2258062,6201
4274040,"Stevens, PA",-76.16689090000001,40.2165125,542
4274104,"Stewartstown, PA",-76.5924952,39.7527612,2150
4274160,"Stiles, PA",-75.5069696,40.6662544,1073
4274184,"Stillwater, PA",-76.3757483,41.1525713,210
4274224,"Stockdale, PA",-79.85079259999999,40.0830842,433
4274232,"Stockertown, PA",-75.2629354,40.7549166,49
4274288,"Stoneboro, PA",-80.1181358,41.330363899999995,1001
4274360,"Stonerstown, PA",-78.25711609999999,40.2157175,376
4274416,"Stonybrook, PA",-76.6306127,39.98114520000001,2708
4274448,"Stony Creek Mills, PA",-75.86408109999999,40.349341100000004,1064
4274544,"Stormstown, PA",-78.01914570000001,40.7889511,2473
4274568,"Stouchsburg, PA",-76.2313879,40.3806747,353
4274660,"Stowe, PA",-75.68194129999999,40.250934,3869
4274672,"Stoystown, PA",-78.9545583,40.1032153,355
4274712,"Strasburg, PA",-76.1861827,39.9845162,2919
4274728,"Strattanville, PA",-79.3268797,41.202473100000006,529
4274744,"Strausstown, PA",-76.181606,40.4923368,389
4274848,"Strodes Mills, PA",-77.6774738,40.544419299999994,380
4274864,"Strong, PA",-76.4400684,40.7974815,94
4274888,"Stroudsburg, PA",-75.194263,40.9832255,5622
4274944,"Sturgeon, PA",-80.2152488,40.3834645,1523
4275000,"Sugarcreek, PA",-79.8287527,41.4401731,2709
4275024,"Sugar Grove, PA",-79.3395869,41.9836626,614
4275072,"Sugar Notch, PA",-75.9313718,41.193870600000004,865
4275136,"Summerhill, PA",-78.76147879999999,40.3763966,397
4275168,"Summerville, PA",-79.1882705,41.1163937,517
4275248,"Summit Hill, PA",-75.84620129999999,40.8249635,2391
4275272,"Summit Station, PA",-76.2011834,40.5620342,163
4275296,"Sunbrook, PA",-78.4323993,40.433862700000006,294
4275304,"Sunbury, PA",-76.78669509999999,40.8614701,9149
4275381,"Sunrise Lake, PA",-74.963149,41.313245,1189
4275432,"Sun Valley, PA",-75.4664821,40.980372100000004,2437
4275568,"Susquehanna Depot, PA",-75.6081561,41.9408637,1340
4275574,"Susquehanna Trails, PA",-76.3684005,39.7583555,2314
4275584,"Sutersville, PA",-79.8014637,40.2345081,605
4275648,"Swarthmore, PA",-75.34874359999999,39.9023213,6256
4275664,"Swartzville, PA",-76.0794525,40.2288641,2348
4275712,"Swedeland, PA",-75.3333671,40.087339,1068
4275728,"Sweden Valley, PA",-77.9537558,41.7595343,215
4275816,"Swissvale, PA",-79.8860282,40.420271,9040
4275832,"Swoyersville, PA",-75.87989,41.297699,22
4275888,"Sykesville, PA",-78.8111527,41.0447425,1106
4275936,"Sylvan Hills, PA",-78.3839209,40.448671600000004,602
4275944,"Sylvania, PA",-76.8658205,41.8012231,220
4275968,"Table Rock, PA",-77.2165209,39.912137799999996,121
4276032,"Tamaqua, PA",-75.92661679999999,40.8040545,6516
4276104,"Tarentum, PA",-79.7599875,40.6044724,4566
4276144,"Tatamy, PA",-75.25613390000001,40.7406674,132
4276184,"Taylor, PA",-75.7147126,41.3957724,6292
4276232,"Taylorstown, PA",-80.38656800000001,40.1567667,34
4276304,"Telford, PA",-75.3273094,40.325568,4944
4276320,"Temple, PA",-75.92290820000001,40.4080536,1715
4276336,"Templeton, PA",-79.46010940000001,40.917975299999995,325
4276400,"Terre Hill, PA",-76.04958979999999,40.1605115,1323
4276432,"Tharptown (Uniontown), PA",-76.5711946,40.8033814,487
4276440,"The Hideout, PA",-75.34993390000001,41.4354862,2428
4276496,"Thompson, PA",-75.5141239,41.8636564,299
4276536,"Thompsontown, PA",-77.2361313,40.565798799999996,643
4276552,"Thompsonville, PA",-80.1133135,40.2735525,3515
4276560,"Thornburg, PA",-80.084052,40.434575099999996,459
4276584,"Thorndale, PA",-75.75165179999999,40.00096370000001,3574
4276632,"Three Springs, PA",-77.9819225,40.196954999999996,403
4276648,"Throop, PA",-75.5926547,41.4382271,4082
4276696,"Tidioute, PA",-79.3919609,41.6861492,646
4276724,"Timber Hills, PA",-76.4848649,40.2435166,377
4276744,"Timblin, PA",-79.19843409999999,40.968969,147
4276808,"Tioga, PA",-77.13516209999999,41.9077726,655
4276848,"Tionesta, PA",-79.4493535,41.4979265,415
4276880,"Tipton, PA",-78.2947762,40.6373994,532
4276904,"Titusville, PA",-79.6698472,41.6272233,4895
4277016,"Toftrees, PA",-77.8848095,40.824779799999995,2048
4277104,"Topton, PA",-75.70253829999999,40.503370600000004,2123
4277144,"Toughkenamon, PA",-75.7557022,39.8319967,1386
4277163,"Towamensing Trails, PA",-75.58183890000001,40.9941998,1658
4277168,"Towanda, PA",-76.44650329999999,41.770944799999995,2910
4277184,"Tower City, PA",-76.553074,40.588434,1345
4277232,"Townville, PA",-79.879989,41.6790669,323
4277272,"Trafford, PA",-79.7576449,40.3846361,3184
4277288,"Trainer, PA",-75.4047532,39.82398010000001,1836
4277304,"Trappe, PA",-75.4753786,40.199095,3614
4277335,"Treasure Lake, PA",-78.7205045,41.168223499999996,2709
4277392,"Tremont, PA",-76.39119040000001,40.630246,1718
4277424,"Tresckow, PA",-75.965673,40.915975200000005,174
4277448,"Trevorton, PA",-76.6710463,40.7841292,1469
4277456,"Trevose, PA",-74.9819838,40.1509363,3533
4277488,"Trexlertown, PA",-75.5936539,40.556830100000006,1368
4277520,"Trooper, PA",-75.3990753,40.1488426,5941
4277568,"Troutville, PA",-78.7876823,41.029383,243
4277576,"Troxelville, PA",-77.2046821,40.8087645,248
4277584,"Troy, PA",-76.7922218,41.7833148,1282
4277656,"Trucksville, PA",-75.92807509999999,41.3100401,2116
4277704,"Trumbauersville, PA",-75.3774539,40.41342589999999,947
4277744,"Tullytown, PA",-74.81099549999999,40.140843100000005,1875
4277784,"Tunkhannock, PA",-75.94905809999999,41.5410845,1591
4277808,"Tunnelhill, PA",-78.5423337,40.4782601,318
4277832,"Turbotville, PA",-76.76940920000001,41.1018967,702
4277912,"Turtle Creek, PA",-79.8214657,40.408561299999995,5238
4277968,"Tuscarora, PA",-76.03774849999999,40.7687577,225
4278008,"Twilight, PA",-79.8936034,40.1157821,140
4278115,"Tyler Run, PA",-76.701051,39.9305245,1950
4278120,"Tylersburg, PA",-79.3164974,41.382749600000004,173
4278144,"Tylersville, PA",-77.44494859999999,40.9898151,125
4278168,"Tyrone, PA",-78.2460459,40.676456200000004,5361
4278240,"Ulysses, PA",-77.7548209,41.9030502,477
4278448,"Union City, PA",-79.8432446,41.8976695,3330
4278456,"Union Dale, PA",-75.4831671,41.713044200000006,267
4278472,"Union Deposit, PA",-76.68073100000001,40.2933376,394
4278528,"Uniontown, PA",-79.72452870000001,39.899302399999996,9719
4278608,"Unionville, PA",-79.9612821,40.942276799999995,700
4278616,"Unionville, PA",-77.876678,40.9062953,219
4278624,"Unionville, PA",-75.73037640000001,39.900512400000004,518
4278700,"University of Pittsburgh Johnstown, PA",-78.82964670000001,40.262607700000004,134
4278712,"Upland, PA",-75.3796459,39.8562036,3291
4279016,"Upper Exeter, PA",-75.8546641,41.404527,712
4279424,"Ursina, PA",-79.33248359999999,39.8152951,225
4279472,"Utica, PA",-79.96539179999999,41.43720029999999,187
4279496,"Vail, PA",-78.2138473,40.7011495,47
4279504,"Valencia, PA",-79.988282,40.676694,542
4279640,"Valley Green, PA",-76.7946418,40.1566816,2052
4279680,"Valley View, PA",-76.5351673,40.6480789,1683
4279682,"Valley View, PA",-76.70109529999999,39.9498547,2914
4279768,"Vanderbilt, PA",-79.66282530000001,40.0339505,424
4279776,"Vandergrift, PA",-79.5755338,40.5994401,5198
4279792,"Vandling, PA",-75.4742531,41.627458700000005,696
4279872,"Van Voorhis, PA",-79.9730898,40.1598516,116
4279912,"Venango, PA",-80.1120735,41.772720299999996,200
4280032,"Verona, PA",-79.8419473,40.505672100000005,2489
4280040,"Versailles, PA",-79.83080890000001,40.3181711,1509
4280136,"Vicksburg, PA",-78.41577509999999,40.3698044,35
4280144,"Vicksburg, PA",-76.9904782,40.9383965,174
4280218,"Village Green-Green Ridge, PA",-75.4257011,39.863872,7919
4280229,"Village Shires, PA",-74.9706361,40.2000791,3911
4280248,"Villanova, PA",-75.34100670000001,40.0405336,6765
4280264,"Vinco, PA",-78.8449225,40.410037599999995,654
4280288,"Vintondale, PA",-78.9107936,40.4807314,414
4280336,"Virginville, PA",-75.857313,40.517059499999995,233
4280368,"Volant, PA",-80.2598507,41.1124261,168
4280384,"Vowinckel, PA",-79.2312958,41.404699799999996,118
4280432,"Wagner, PA",-77.3847193,40.6777338,111
4280480,"Wakefield, PA",-76.1838912,39.777023299999996,648
4280600,"Wall, PA",-79.7858516,40.391594,592
4280640,"Wallaceton, PA",-78.2876459,40.965637799999996,273
4280652,"Wallenpaupack Lake Estates, PA",-75.27274849999999,41.396942200000005,1294
4280656,"Waller, PA",-76.4156269,41.237015299999996,48
4280800,"Walnutport, PA",-75.59522790000001,40.7514723,55
4280808,"Walnuttown, PA",-75.8405205,40.446731,406
4280880,"Wampum, PA",-80.3404398,40.885073999999996,670
4280896,"Wanamie, PA",-76.04222299999999,41.174476,180
4280962,"Warminster Heights, PA",-75.0840887,40.1883696,4072
4281000,"Warren, PA",-79.1438651,41.8429159,9095
4281080,"Warrior Run, PA",-75.94955809999999,41.188578899999996,516
4281328,"Washington, PA",-80.2467633,40.174112799999996,11651
4281360,"Washington Boro, PA",-76.46897709999999,40.0066241,513
4281424,"Washingtonville, PA",-76.674914,41.0522943,273
4281456,"Waterford, PA",-79.98513249999999,41.9451694,1524
4281616,"Watsontown, PA",-76.8648511,41.085271399999996,2274
4281648,"Wattsburg, PA",-79.8047831,42.00273189999999,399
4281664,"Waverly, PA",-75.7029832,41.5275898,324
4281712,"Waymart, PA",-75.4037163,41.5863875,1308
4281752,"Wayne, PA",-75.39265970000001,40.039603899999996,6898
4281808,"Wayne Heights, PA",-77.5436067,39.7455106,2407
4281824,"Waynesboro, PA",-77.5821907,39.7524547,10434
4281832,"Waynesburg, PA",-80.1855365,39.8982551,3645
4281856,"Weatherly, PA",-75.8209199,40.9420149,2388
4281936,"Webster, PA",-79.85072640000001,40.1924359,182
4281960,"Weedville, PA",-78.49019720000001,41.27576129999999,542
4282008,"Weigelstown, PA",-76.83065440000001,39.985192700000006,14170
4282080,"Weissport, PA",-75.70087420000002,40.829014,416
4282088,"Weissport East, PA",-75.6864363,40.8368815,1530
4282128,"Wellersburg, PA",-78.8479832,39.7306124,165
4282160,"Wellsboro, PA",-77.3036939,41.7455195,3013
4282200,"Wellsville, PA",-76.94070140000001,40.051274799999995,259
4282296,"Wernersville, PA",-76.08265959999999,40.330448700000005,2596
4282320,"Wescosville, PA",-75.5499615,40.5614325,4926
4282344,"Wesleyville, PA",-80.0122704,42.1369215,3347
4282376,"West Alexander, PA",-80.5092056,40.1070015,605
4282616,"West Brownsville, PA",-79.89166740000002,40.0315023,811
4282704,"West Chester, PA",-75.60542170000001,39.9598829,18981
4282736,"West Conshohocken, PA",-75.3187772,40.070313899999995,1443
4282792,"West Decatur, PA",-78.28167090000001,40.9290508,343
4282832,"West Easton, PA",-75.2360925,40.6783626,40
4282848,"West Elizabeth, PA",-79.8962142,40.2705669,518
4282920,"West Fairview, PA",-76.920794,40.278741100000005,1361
4282952,"West Falls, PA",-75.8639788,41.4517214,376
4283104,"West Grove, PA",-75.8285157,39.8201874,2958
4283120,"West Hamburg, PA",-76.0048886,40.551827100000004,1266
4283136,"West Hazleton, PA",-76.012651,40.968339,4558
4283172,"West Hills, PA",-79.5441204,40.8428679,944
4283200,"West Homestead, PA",-79.9101905,40.393780299999996,1943
4283248,"West Kittanning, PA",-79.53120940000001,40.81273770000001,1173
4283272,"Westland, PA",-80.27319090000002,40.2789007,169
4283328,"West Leechburg, PA",-79.6190341,40.6335414,1190
4283376,"West Liberty, PA",-80.0666258,41.0093027,314
4283472,"West Mayfield, PA",-80.3386761,40.7802047,1239
4283496,"West Middlesex, PA",-80.45552430000001,41.1742473,857
4283504,"West Middletown, PA",-80.4252781,40.2432037,31
4283512,"West Mifflin, PA",-79.9053974,40.3576674,20369
4283520,"West Milton, PA",-76.8766371,41.0182985,794
4283584,"Westmont, PA",-78.9524266,40.3194652,4621
4283656,"West Nanticoke, PA",-76.0091324,41.219985799999996,654
4283680,"West Newton, PA",-79.77119559999998,40.207171100000004,2614
4283720,"Weston, PA",-76.1401055,40.942616799999996,325
4283736,"Westover, PA",-78.68800859999999,40.7410578,371
4283848,"West Pittsburg, PA",-80.35911949999999,40.9309909,689
4283856,"West Pittston, PA",-75.79996640000002,41.329560799999996,4891
4283928,"West Reading, PA",-75.94688609999999,40.33376129999999,4178
4284064,"West Sunbury, PA",-79.8964559,41.0060596,193
4284144,"West View, PA",-80.0332995,40.5181554,6797
4284176,"West Waynesburg, PA",-80.2007932,39.9000161,446
4284240,"Westwood, PA",-78.95371879999999,40.3330011,1418
4284248,"Westwood, PA",-75.85528520000001,39.9701859,1019
4284272,"West Wyoming, PA",-75.85775840000001,41.3216223,1868
4284288,"West York, PA",-76.7609593,39.9533868,4726
4284376,"Wheatland, PA",-80.49577729999999,41.1969381,632
4284440,"Whitaker, PA",-79.88539940000001,40.4005097,1266
4284512,"Whitehall, PA",-79.98979320000001,40.3602048,13958
4284552,"White Haven, PA",-75.7869463,41.059700299999996,1085
4284696,"White Mills, PA",-75.1993543,41.5393391,371
4284704,"White Oak, PA",-79.7960707,40.3387909,7911
4284856,"Whitfield, PA",-76.0060101,40.3350078,1
4284931,"Wickerham Manor-Fisher, PA",-79.9079328,40.1771063,1080
4284968,"Wiconsico, PA",-76.677275,40.5742032,620
4285076,"Wilburton Number One, PA",-76.39313359999998,40.8127812,211
4285078,"Wilburton Number Two, PA",-76.37894709999999,40.818676200000006,95
4285088,"Wilcox, PA",-78.6867568,41.5720436,383
4285152,"Wilkes-Barre, PA",-75.87568890000001,41.2465609,35607
4285188,"Wilkinsburg, PA",-79.8733287,40.444207299999995,15905
4285272,"Williamsburg, PA",-78.2049423,40.4629799,1270
4285312,"Williamsport, PA",-77.03559140000002,41.240019200000006,27836
4285320,"Williamstown, PA",-76.61695590000001,40.5809217,1452
4285408,"Willow Grove, PA",-75.1168616,40.1472335,13415
4285464,"Willow Street, PA",-76.27185859999999,39.9808805,7387
4285496,"Wilmerding, PA",-79.8100483,40.3941802,2171
4285528,"Wilmore, PA",-78.71720090000001,40.387328499999995,160
4285592,"Wilson, PA",-75.24172309999999,40.684402,506
4285632,"Windber, PA",-78.8247035,40.235485600000004,4063
4285664,"Wind Gap, PA",-75.2910243,40.8490274,1220
4285712,"Wind Ridge, PA",-80.43222929999999,39.9111187,215
4285728,"Windsor, PA",-76.5839682,39.9162748,1346
4285792,"Winfield, PA",-76.86034040000001,40.8947449,663
4285872,"Winterstown, PA",-76.61743100000001,39.840804299999995,665
4285968,"Witmer, PA",-76.2102337,40.05062279999999,309
4286000,"Wolfdale, PA",-80.3000895,40.197846500000004,1823
4286056,"Womelsdorf, PA",-76.1867528,40.3669563,2710
4286112,"Woodbourne, PA",-74.8872068,40.2020162,3853
4286128,"Woodbury, PA",-78.3659602,40.2252925,252
4286160,"Woodcock, PA",-80.08461690000001,41.7540615,147
4286224,"Woodland Heights, PA",-79.7014643,41.41130029999999,684
4286288,"Woodlyn, PA",-75.344501,39.8773724,9376
4286352,"Woodside, PA",-74.85934990000001,40.229996899999996,2435
4286472,"Woolrich, PA",-77.3711446,41.1857369,555
4286528,"Wormleysburg, PA",-76.91032690000002,40.26059620000001,3230
4286560,"Worthington, PA",-79.6350322,40.837987299999995,639
4286568,"Worthville, PA",-79.1410647,41.024489100000004,63
4286576,"Woxall, PA",-75.4530373,40.318344,1045
4286640,"Wrightsville, PA",-76.5312069,40.0238749,2349
4286656,"Wyalusing, PA",-76.26115970000001,41.672640799999996,598
4286672,"Wyano, PA",-79.6939396,40.2015174,484
4286712,"Wylandville, PA",-80.1263399,40.209902299999996,361
4286744,"Wyncote, PA",-75.14626700000001,40.091508399999995,3120
4286776,"Wyndmoor, PA",-75.1940997,40.085619,5563
4286856,"Wyoming, PA",-75.84288620000001,41.3056766,2955
4286880,"Wyomissing, PA",-75.96608859999999,40.334655100000006,10438
4286920,"Yardley, PA",-74.83893409999999,40.240292600000004,2441
4286952,"Yatesville, PA",-75.7822165,41.303804299999996,602
4286968,"Yeadon, PA",-75.2527069,39.9324886,9693
4286976,"Yeagertown, PA",-77.5802822,40.6410751,1027
4287006,"Yellow Springs, PA",-78.1955652,40.5176594,44
4287040,"Yoe, PA",-76.63660970000001,39.9095864,1047
4287048,"York, PA",-76.73184029999999,39.9647979,44766
4287064,"Yorkana, PA",-76.584701,39.9759598,220
4287080,"York Haven, PA",-76.71502149999999,40.1104218,727
4287088,"Yorklyn, PA",-76.64280169999999,39.9929093,1936
4287136,"York Springs, PA",-77.11590679999999,40.0093305,831
4287208,"Youngstown, PA",-79.36588420000001,40.2797826,326
4287224,"Youngsville, PA",-79.31666259999999,41.85246970000001,1006
4287232,"Youngwood, PA",-79.5807121,40.2443238,2982
4287240,"Yukon, PA",-79.6885029,40.2144073,677
4287272,"Zelienople, PA",-80.138669,40.7856651,3648
4287320,"Zion, PA",-77.6907757,40.91676079999999,1314
4403520,"Ashaway, RI",-71.7862139,41.4280195,1240
4408020,"Bradford, RI",-71.7644155,41.388996500000005,1388
4412340,"Carolina, RI",-71.6542233,41.459421500000005,971
4414140,"Central Falls, RI",-71.39348079999999,41.890064200000005,19324
4414320,"Charlestown, RI",-71.6265635,41.378069,1566
4414860,"Chepachet, RI",-71.6620875,41.910844700000006,1821
4415940,"Clayville, RI",-71.6921057,41.7691651,311
4419180,"Cranston, RI",-71.48504890000001,41.7697341,77539
4420260,"Cumberland Hill, RI",-71.4600296,41.9749598,8099
4422960,"East Providence, RI",-71.3592577,41.8004329,47918
4427640,"Foster Center, RI",-71.7315888,41.789961100000006,374
4431240,"Greene, RI",-71.7280667,41.7047266,873
4431600,"Greenville, RI",-71.55241509999999,41.8799332,8937
4433040,"Harmony, RI",-71.609131,41.8993664,540
4433400,"Harrisville, RI",-71.67712390000001,41.9674961,1623
4434660,"Hope Valley, RI",-71.72055970000001,41.5140548,1583
4435200,"Hopkinton, RI",-71.7810875,41.466944700000006,333
4438980,"Kingston, RI",-71.5241236,41.4731787,6522
4445010,"Melville, RI",-71.3019333,41.559549,1305
4446000,"Misquamicut, RI",-71.8270672,41.3200869,337
4448700,"Narragansett Pier, RI",-71.4665251,41.4269942,3388
4449960,"Newport, RI",-71.31962740000002,41.4766815,23054
4450140,"Newport East, RI",-71.2865528,41.51589179999999,10796
4454460,"Pascoag, RI",-71.7043807,41.9537524,4019
4454640,"Pawtucket, RI",-71.3733235,41.8748244,71540
4459000,"Providence, RI",-71.4187841,41.8230558,177341
4460260,"Quonochontaug, RI",-71.70465870000001,41.345082399999995,335
4470700,"Tiverton, RI",-71.20039090000002,41.6540154,6904
4472500,"Valley Falls, RI",-71.39049770000001,41.9234997,11846
4473132,"Wakefield-Peace Dale, RI",-71.50031820000001,41.4460961,8276
4474300,"Warwick, RI",-71.4203098,41.7030847,79528
4475200,"Watch Hill, RI",-71.84680949999999,41.315381099999996,106
4475920,"Weekapaug, RI",-71.7619214,41.337423799999996,365
4476820,"Westerly, RI",-71.8067829,41.3733005,16954
4480780,"Woonsocket, RI",-71.4999468,42.0017078,41821
4480960,"Wyoming, RI",-71.689088,41.513472,270
4500100,"Abbeville, SC",-82.3776868,34.178544,4572
4500165,"Abney Crossroads, SC",-80.5106968,34.5063524,52
4500370,"Adams Run, SC",-80.3464993,32.721864000000004,657
4500550,"Aiken, SC",-81.7273837,33.5306772,17588
4500775,"Alcolu, SC",-80.224889,33.7591063,432
4500955,"Allendale, SC",-81.30916429999999,33.0080468,906
4501360,"Anderson, SC",-82.6473257,34.5211663,28546
4501450,"Andrews, SC",-79.5659696,33.4494269,2938
4501810,"Antreville, SC",-82.560347,34.29621289999999,141
4502080,"Arcadia, SC",-81.99311750000001,34.9610754,2927
4502125,"Arcadia Lakes, SC",-80.96310820000001,34.0516166,945
4502440,"Arial, SC",-82.6406203,34.846076399999994,2254
4502530,"Arkwright, SC",-81.9387329,34.914961100000006,2174
4502665,"Arthurtown, SC",-81.0011499,33.9653565,3691
4503115,"Ashwood, SC",-80.2968024,34.1230134,139
4503205,"Atlantic Beach, SC",-78.7177417,33.8035534,475
4503385,"Awendaw, SC",-79.65475550000001,32.9678849,840
4503430,"Aynor, SC",-79.20711740000002,34.000229600000004,1182
4503790,"Bamberg, SC",-81.0312216,33.3001362,1673
4504060,"Barnwell, SC",-81.3661435,33.2416332,2224
4504300,"Batesburg-Leesville, SC",-81.52807890000001,33.9133059,5600
4504528,"Baxter Village, SC",-80.9779081,35.027211,3140
4504690,"Beaufort, SC",-80.7225433,32.4580854,12316
4504915,"Beech Island, SC",-81.8903179,33.4285955,862
4505365,"Belton, SC",-82.4936177,34.5233652,4347
4505410,"Belvedere, SC",-81.9336458,33.539347899999996,5927
4505545,"Ben Avon, SC",-81.8753661,34.934614200000006,2579
4505680,"Bennettsville, SC",-79.6859584,34.628218,5437
4505770,"Berea, SC",-82.4662124,34.8784995,15601
4506040,"Bethune, SC",-80.3487467,34.4141812,197
4506310,"Bishopville, SC",-80.2473698,34.22007,2936
4506400,"Blacksburg, SC",-81.5181189,35.122088500000004,1607
4506490,"Blackville, SC",-81.294912,33.3477665,818
4507210,"Bluffton, SC",-80.92952840000001,32.2144493,7610
4507255,"Blythewood, SC",-80.9952926,34.2092466,1824
4507345,"Boiling Springs, SC",-81.9779295,35.045010299999994,8581
4507525,"Bonneau, SC",-79.9539156,33.3136365,558
4507535,"Bonneau Beach, SC",-79.98862079999999,33.3220812,2383
4507840,"Bowman, SC",-80.6842927,33.3483022,686
4508245,"Branchville, SC",-80.81607790000001,33.251712100000006,20
4508830,"Briarcliffe Acres, SC",-78.74902929999999,33.7901251,381
4509527,"Brookdale, SC",-80.8383673,33.5207826,4109
4509782,"Browntown, SC",-80.31603220000001,34.2052847,298
4509865,"Brunson, SC",-81.18864350000001,32.9242563,543
4510000,"Bucksport, SC",-79.1157665,33.6651805,1161
4510090,"Buffalo, SC",-81.6843566,34.7244391,617
4510135,"Buford, SC",-80.6285045,34.748046200000005,363
4510270,"Burnettown, SC",-81.8646549,33.5210735,2055
4510360,"Burton, SC",-80.7405757,32.424801699999996,5754
4510585,"Caesars Head, SC",-82.61837779999999,35.107109200000004,17
4510720,"Calhoun Falls, SC",-82.5964961,34.0929954,1987
4510855,"Camden, SC",-80.60920240000002,34.2589305,7124
4510900,"Cameron, SC",-80.7150343,33.557954200000005,422
4511035,"Camp Croft, SC",-81.863582,34.9087801,1965
4511125,"Campobello, SC",-82.1492945,35.1256706,685
4511350,"Cane Savannah, SC",-80.4419512,33.89271289999999,892
4511620,"Capitol View, SC",-80.92550729999999,33.9659152,4851
4511833,"Carolina Forest, SC",-78.9134785,33.7663601,13951
4512205,"Cash, SC",-79.889498,34.619648600000005,385
4512430,"Catawba, SC",-80.8998627,34.83961729999999,951
4512520,"Cateechee, SC",-82.77876040000001,34.766646200000004,209
4512655,"Cayce, SC",-81.0398065,33.950497600000006,14237
4512965,"Centerville, SC",-82.71673340000001,34.5282781,6952
4513015,"Central, SC",-82.7796537,34.723733,4234
4513060,"Central Pacolet, SC",-81.7527571,34.9095975,304
4513150,"Chapin, SC",-81.3393417,34.1652505,1372
4513330,"Charleston, SC",-79.97289609999999,32.828016999999996,80459
4513600,"Cheraw, SC",-79.9139687,34.697894500000004,5391
4513735,"Cherokee Falls, SC",-81.5444995,35.063871899999995,44
4514018,"Cherryvale, SC",-80.4593199,33.9495115,2332
4514050,"Chesnee, SC",-81.8629777,35.1462472,1114
4514095,"Chester, SC",-81.21320759999999,34.70502020000001,5143
4514140,"Chesterfield, SC",-80.0779075,34.7329682,1357
4514230,"Chickasaw Point, SC",-83.07645529999999,34.535481,548
4514455,"City View, SC",-82.4258494,34.8625079,1577
4514590,"Clarks Hill, SC",-82.1659954,33.6581755,366
4514860,"Clearwater, SC",-81.9111316,33.5027565,4290
4514950,"Clemson, SC",-82.8124067,34.683826200000006,13406
4515040,"Clemson University, SC",-82.8352451,34.67559970000001,4055
4515220,"Clifton, SC",-81.82039540000001,34.986051399999994,577
4515295,"Clinton, SC",-81.86296750000001,34.4781713,8052
4515310,"Clio, SC",-79.5460592,34.5790463,449
4515355,"Clover, SC",-81.219813,35.1135755,6442
4515625,"Cokesbury, SC",-82.20873979999999,34.2900148,214
4516000,"Columbia, SC",-80.9060995,34.0405186,140263
4516180,"Conestee, SC",-82.3516372,34.7638059,1556
4516360,"Converse, SC",-81.84305340000002,34.995652899999996,722
4516405,"Conway, SC",-79.042966,33.8386652,7651
4516675,"Coosawhatchie, SC",-80.93384329999999,32.586261,6
4516855,"Cordova, SC",-80.9210343,33.4344891,169
4516945,"Coronaca, SC",-82.1053146,34.251805299999994,194
4516990,"Cottageville, SC",-80.4803156,32.9361967,669
4517215,"Coward, SC",-79.75008759999999,33.9717981,761
4517260,"Cowpens, SC",-81.80412079999999,35.0186168,2193
4517845,"Cross Anchor, SC",-81.8580334,34.6442407,160
4517890,"Cross Hill, SC",-81.98357299999999,34.3045072,444
4518250,"Dacusville, SC",-82.5605133,34.9342716,370
4518340,"Dale, SC",-80.70155890000001,32.5554276,535
4518430,"Dalzell, SC",-80.4328968,34.0202672,2516
4518475,"Danwood, SC",-79.7694772,34.090306299999995,499
4518565,"Darlington, SC",-79.86698309999998,34.3014136,6026
4518610,"Daufuskie Island, SC",-80.85708050000001,32.110537300000004,813
4518706,"Daviston, SC",-79.3717718,33.8861729,20
4518810,"DeBordieu Colony, SC",-79.17576209999999,33.370551500000005,27
4519105,"Denmark, SC",-81.1337863,33.3137045,849
4519285,"Dentsville, SC",-80.9551605,34.075540000000004,14965
4519420,"Dillon, SC",-79.3675387,34.42451810000001,6471
4519870,"Donalds, SC",-82.3432021,34.374499,348
4520590,"Drayton, SC",-81.90260579999999,34.9761713,1358
4521040,"Due West, SC",-82.3903301,34.3347734,1129
4521130,"Dunbar, SC",-79.35229059999999,33.5352241,496
4521265,"Duncan, SC",-82.1436879,34.932426299999996,3542
4521310,"Dunean, SC",-82.42304759999999,34.8192816,4367
4521985,"Easley, SC",-82.5844118,34.8173327,20164
4522050,"East Camden, SC",-80.5681234,34.2686785,3359
4522075,"East Gaffney, SC",-81.62429420000001,35.085377,2977
4522390,"Eastover, SC",-80.69492559999999,33.8778899,916
4522547,"East Sumter, SC",-80.2929001,33.9269458,1097
4522795,"Edgefield, SC",-81.92803990000002,33.7871898,2309
4522997,"Edisto, SC",-80.89930279999999,33.4779127,1736
4523020,"Edisto Beach, SC",-80.3134875,32.4987191,422
4523110,"Edmund, SC",-81.19184849999999,33.863712799999995,1356
